timestamp,date,time,rssi_antenna1,rssi_antenna2,read_count1,read_count2,epc,tag_type
2025-12-25 13:53:30.517,2025-12-25,13:53:30.517,102,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:31.017,2025-12-25,13:53:31.017,104,102,9,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:31.516,2025-12-25,13:53:31.516,104,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:32.023,2025-12-25,13:53:32.023,103,100,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:32.517,2025-12-25,13:53:32.517,103,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:33.017,2025-12-25,13:53:33.017,104,103,8,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:33.517,2025-12-25,13:53:33.517,97,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:34.017,2025-12-25,13:53:34.017,106,97,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:34.517,2025-12-25,13:53:34.517,103,99,12,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:35.017,2025-12-25,13:53:35.017,102,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:35.517,2025-12-25,13:53:35.517,104,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:36.017,2025-12-25,13:53:36.017,103,98,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:36.518,2025-12-25,13:53:36.518,104,99,9,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:37.017,2025-12-25,13:53:37.017,97,101,13,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:37.517,2025-12-25,13:53:37.517,105,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:38.017,2025-12-25,13:53:38.017,103,96,11,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:38.518,2025-12-25,13:53:38.518,103,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:39.017,2025-12-25,13:53:39.017,81,100,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:39.518,2025-12-25,13:53:39.518,103,99,12,13,C225D8082002CCB08AFB0805
2025-12-25 13:53:40.018,2025-12-25,13:53:40.018,104,99,10,11,C225D8082002CCB08AFB0805
2025-12-25 13:53:43.518,2025-12-25,13:53:43.518,104,102,13,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:44.018,2025-12-25,13:53:44.018,105,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:44.522,2025-12-25,13:53:44.522,104,102,10,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:45.018,2025-12-25,13:53:45.018,104,102,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:45.521,2025-12-25,13:53:45.521,107,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:46.018,2025-12-25,13:53:46.018,104,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:46.518,2025-12-25,13:53:46.518,106,101,12,12,C225D8082002CCB08AFB0805
2025-12-25 13:53:46.885,2025-12-25,13:53:46.885,74,100,9,9,C225D8082002CCB08AFB0805
